Orthogroup	Ce_transcript	Ct_transcript
OG0011639	transcript_B0365.7.1	transcript_NIC58.8684.1
OG0011640	transcript_T09E8.2.1	transcript_NIC58.8685.1
OG0011641	transcript_T09E8.3.1	transcript_NIC58.8686.1
OG0011642	transcript_F57B1.5.1	transcript_NIC58.8692.1
OG0011643	transcript_F57B1.6a.1	transcript_NIC58.8693.1
OG0011644	transcript_C34D1.1.1	transcript_NIC58.8695.2
OG0011645	transcript_C34D1.3.1	transcript_NIC58.8696.1
OG0011646	transcript_C34D1.4a.1	transcript_NIC58.8697.1
OG0011647	transcript_C34D1.5a.1	transcript_NIC58.8698.2
OG0011648	transcript_F32F2.1b.1	transcript_NIC58.8699.2
OG0011649	transcript_C26E1.3.1	transcript_NIC58.7954.1
OG0011650	transcript_C50B6.3b.1	transcript_NIC58.7958.2
OG0011651	transcript_C50B6.7.1	transcript_NIC58.7962.1
OG0011652	transcript_C50B6.12.1	transcript_NIC58.7963.1
OG0011653	transcript_C50B6.9.1	transcript_NIC58.7965.1
OG0011654	transcript_C50B6.11.1	transcript_NIC58.7967.1
OG0011655	transcript_F32H5.7a.1	transcript_NIC58.7968.9
OG0011656	transcript_F32H5.1.1	transcript_NIC58.7971.1
OG0011657	transcript_F32H5.3a.1	transcript_NIC58.7972.1
OG0011658	transcript_F32H5.4.1	transcript_NIC58.7973.1
OG0011659	transcript_F32H5.5.1	transcript_NIC58.7975.1
OG0011660	transcript_M04G12.1a.1	transcript_NIC58.7978.2
OG0011661	transcript_M04G12.2.1	transcript_NIC58.7980.1
OG0011662	transcript_M04G12.4c.1	transcript_NIC58.7982.2
OG0011663	transcript_F53F1.1.1	transcript_NIC58.7983.1
OG0011664	transcript_Y2H9A.1.1	transcript_NIC58.6675.1
OG0011665	transcript_F25H9.2.1	transcript_NIC58.6682.1
OG0011666	transcript_F25H9.4.1	transcript_NIC58.6683.1
OG0011667	transcript_F25H9.5a.1	transcript_NIC58.6684.2
OG0011668	transcript_F25H9.6.1	transcript_NIC58.6685.1
OG0011669	transcript_F25H9.7a.1	transcript_NIC58.6686.1
OG0011670	transcript_T10G3.1.1	transcript_NIC58.6687.2
OG0011671	transcript_T10G3.8.2	transcript_NIC58.6688.1
OG0011672	transcript_T10G3.2.1	transcript_NIC58.6689.2
OG0011673	transcript_T10G3.4a.1	transcript_NIC58.6690.1
OG0011674	transcript_T10G3.3.2	transcript_NIC58.6691.1
OG0011675	transcript_T10G3.5a.1	transcript_NIC58.6692.3
OG0011676	transcript_T10G3.6a.1	transcript_NIC58.6693.1
OG0011677	transcript_R11G10.2.1	transcript_NIC58.6696.1
OG0011678	transcript_R11G10.3.1	transcript_NIC58.6701.1
OG0011679	transcript_C56A3.2a.1	transcript_NIC58.6702.2
OG0011680	transcript_C56A3.3b.1	transcript_NIC58.6703.1
OG0011681	transcript_C56A3.4a.1	transcript_NIC58.6704.3
OG0011682	transcript_C56A3.5.1	transcript_NIC58.6705.1
OG0011683	transcript_C56A3.6a.1	transcript_NIC58.6706.2
OG0011684	transcript_C56A3.7a.1	transcript_NIC58.6707.2
OG0011685	transcript_C56A3.8a.1	transcript_NIC58.6708.1
OG0011686	transcript_C56A3.1.1	transcript_NIC58.6709.1
OG0011687	transcript_C50B8.1.1	transcript_NIC58.6710.1
OG0011688	transcript_C50B8.3.1	transcript_NIC58.6711.1
OG0011689	transcript_C50B8.2.1	transcript_NIC58.6712.1
OG0011690	transcript_C50B8.4.1	transcript_NIC58.6713.1
OG0011691	transcript_C50B8.6.1	transcript_NIC58.6714.1
OG0011692	transcript_C50B8.5.1	transcript_NIC58.6715.1
OG0011693	transcript_F53F4.1.1	transcript_NIC58.6716.1
OG0011694	transcript_F53F4.2.1	transcript_NIC58.6718.1
OG0011695	transcript_F53F4.17.1	transcript_NIC58.6717.1
OG0011696	transcript_F53F4.3.1	transcript_NIC58.6719.1
OG0011697	transcript_F53F4.4c.1	transcript_NIC58.6720.1
OG0011698	transcript_F53F4.6a.1	transcript_NIC58.6721.1
OG0011699	transcript_F53F4.5a.1	transcript_NIC58.6722.2
OG0011700	transcript_F53F4.13.1	transcript_NIC58.6725.1
OG0011701	transcript_F53F4.7.1	transcript_NIC58.6726.1
OG0011702	transcript_F53F4.9a.1	transcript_NIC58.6771.3
OG0011703	transcript_F53F4.15.1	transcript_NIC58.6770.1
OG0011704	transcript_F53F4.11.1	transcript_NIC58.6769.1
OG0011705	transcript_F53F4.10.1	transcript_NIC58.6768.1
OG0011706	transcript_F53F4.12.1	transcript_NIC58.6767.1
OG0011707	transcript_F53F4.14.2	transcript_NIC58.6766.1
OG0011708	transcript_H37A05.2.1	transcript_NIC58.6765.1
OG0011709	transcript_F58G11.1a.1	transcript_NIC58.6762.2
OG0011710	transcript_F58G11.4a.1	transcript_NIC58.6760.2
OG0011711	transcript_F58G11.5.1	transcript_NIC58.6759.1
OG0011712	transcript_F58G11.6.1	transcript_NIC58.6758.1
OG0011713	transcript_T01D3.1b.1	transcript_NIC58.6755.1
OG0011714	transcript_T01D3.3b.1	transcript_NIC58.6752.2
OG0011715	transcript_T01D3.2.1	transcript_NIC58.6753.1
OG0011716	transcript_T01D3.5.1	transcript_NIC58.6751.1
OG0011717	transcript_T01D3.6a.1	transcript_NIC58.6750.2
OG0011718	transcript_F35E12.2a.1	transcript_NIC58.6749.1
OG0011719	transcript_F20G2.6b.1	transcript_NIC58.6744.1
OG0011720	transcript_F20G2.3a.1	transcript_NIC58.6743.2
OG0011721	transcript_F53C11.4b.2	transcript_NIC58.6738.1
OG0011722	transcript_F53C11.5b.1	transcript_NIC58.6737.1
OG0011723	transcript_F53C11.6.1	transcript_NIC58.6736.1
OG0011724	transcript_F53C11.7.2	transcript_NIC58.6735.1
OG0011725	transcript_F55B12.1.1	transcript_NIC58.6734.2
OG0011726	transcript_F55B12.3a.1	transcript_NIC58.6732.2
OG0011727	transcript_F55B12.4.2	transcript_NIC58.6731.2
OG0011728	transcript_F55B12.5.1	transcript_NIC58.6730.1
OG0011729	transcript_F09F3.5.1	transcript_NIC58.6785.1
OG0011730	transcript_T22G5.2.1	transcript_NIC58.6795.1
OG0011731	transcript_T22G5.7.1	transcript_NIC58.6799.1
OG0011732	transcript_T22G5.5b.1	transcript_NIC58.6803.1
OG0011733	transcript_C06B3.7.1	transcript_NIC58.6809.1
OG0011734	transcript_R10D12.17.1	transcript_NIC58.6893.1
OG0011735	transcript_R10D12.4.1	transcript_NIC58.6891.1
OG0011736	transcript_R10D12.8.1	transcript_NIC58.6888.1
OG0011737	transcript_R10D12.9.1	transcript_NIC58.6885.1
OG0011738	transcript_R10D12.11.1	transcript_NIC58.6883.1
OG0011739	transcript_R10D12.12.1	transcript_NIC58.6882.1
OG0011740	transcript_R10D12.13b.1	transcript_NIC58.6881.5
OG0011741	transcript_F58E10.2.1	transcript_NIC58.6877.1
OG0011742	transcript_F58E10.1b.1	transcript_NIC58.6873.1
OG0011743	transcript_F58E10.3a.1	transcript_NIC58.6872.1
OG0011744	transcript_F58E10.4.1	transcript_NIC58.6871.1
OG0011745	transcript_F58E10.5.1	transcript_NIC58.6870.1
OG0011746	transcript_T08G5.10.1	transcript_NIC58.9608.1
OG0011747	transcript_T08G5.1.1	transcript_NIC58.9601.1
OG0011748	transcript_T08G5.15.1	transcript_NIC58.9600.1
OG0011749	transcript_T08G5.2.1	transcript_NIC58.9598.1
OG0011750	transcript_T08G5.3a.1	transcript_NIC58.9596.1
OG0011751	transcript_T08G5.5b.1	transcript_NIC58.9589.2
OG0011752	transcript_D1086.18.1	transcript_NIC58.9584.1
OG0011753	transcript_D1086.19.1	transcript_NIC58.9582.1
OG0011754	transcript_D1086.3.1	transcript_NIC58.9577.1
OG0011755	transcript_D1086.8a.1	transcript_NIC58.9576.1
OG0011756	transcript_D1086.2a.1	transcript_NIC58.9575.1
OG0011757	transcript_D1086.1.1	transcript_NIC58.9574.1
OG0011758	transcript_ZC376.5.2	transcript_NIC58.9561.1
OG0011759	transcript_ZC376.6b.1	transcript_NIC58.9560.1
OG0011760	transcript_ZC376.7a.2	transcript_NIC58.9559.2
OG0011761	transcript_T16A9.4d.1	transcript_NIC58.9558.2
OG0011762	transcript_K02E11.10.1	transcript_NIC58.9556.1
OG0011764	transcript_F40G12.2.1	transcript_NIC58.9544.1
OG0011765	transcript_F40G12.4.1	transcript_NIC58.9538.1
OG0011766	transcript_F14D7.5a.1	transcript_NIC58.9515.1
OG0011767	transcript_F14D7.12.1	transcript_NIC58.9516.1
OG0011768	transcript_F14D7.11.1	transcript_NIC58.9507.1
OG0011769	transcript_F14D7.8.1	transcript_NIC58.9508.1
OG0011770	transcript_F47B8.9a.1	transcript_NIC58.9492.1
OG0011771	transcript_Y49A3A.1.1	transcript_NIC58.9495.2
OG0011772	transcript_Y49A3A.2.1	transcript_NIC58.9496.1
OG0011773	transcript_Y49A3A.3.1	transcript_NIC58.9497.1
OG0011774	transcript_F56A12.1.1	transcript_NIC58.9487.1
OG0011775	transcript_F56A12.2a.1	transcript_NIC58.9488.1
OG0011776	transcript_C15H11.10.1	transcript_NIC58.9489.1
OG0011777	transcript_C15H11.1.1	transcript_NIC58.15127.1
OG0011778	transcript_C15H11.2a.1	transcript_NIC58.9484.1
OG0011779	transcript_C15H11.3.1	transcript_NIC58.9483.1
OG0011780	transcript_C15H11.11a.1	transcript_NIC58.9482.1
OG0011781	transcript_C15H11.6.1	transcript_NIC58.9481.1
OG0011782	transcript_C15H11.4.1	transcript_NIC58.9474.1
OG0011783	transcript_C15H11.8.1	transcript_NIC58.9473.1
OG0011784	transcript_C15H11.9.1	transcript_NIC58.9472.1
OG0011785	transcript_F23B12.9.1	transcript_NIC58.9470.1
OG0011786	transcript_F23B12.4a.1	transcript_NIC58.9471.1
OG0011787	transcript_F23B12.5.1	transcript_NIC58.9435.1
OG0011788	transcript_F23B12.6.1	transcript_NIC58.9436.1
OG0011789	transcript_F23B12.7.1	transcript_NIC58.9437.1
OG0011790	transcript_F23B12.8b.1	transcript_NIC58.1787.1
OG0011792	transcript_R02D5.3.1	transcript_NIC58.9446.2
OG0011793	transcript_R02D5.4.1	transcript_NIC58.9447.1
OG0011794	transcript_R02D5.1.1	transcript_NIC58.9448.1
OG0011795	transcript_R02D5.6b.1	transcript_NIC58.9449.1
OG0011796	transcript_R02D5.8.1	transcript_NIC58.9451.1
OG0011797	transcript_C53A5.17.1	transcript_NIC58.9452.2
OG0011798	transcript_C53A5.1.1	transcript_NIC58.9453.1
OG0011799	transcript_C53A5.5a.1	transcript_NIC58.9455.1
OG0011800	transcript_C53A5.13a.1	transcript_NIC58.9457.3
OG0011801	transcript_Y40H4A.1b.1	transcript_NIC58.9458.3
OG0011802	transcript_R11H6.1.1	transcript_NIC58.9460.1
OG0011803	transcript_R11H6.3c.1	transcript_NIC58.9463.1
OG0011804	transcript_R11H6.4a.1	transcript_NIC58.9464.1
OG0011805	transcript_R11H6.5.1	transcript_NIC58.9466.2
OG0011806	transcript_F43D2.1.1	transcript_NIC58.8732.2
OG0011807	transcript_F43D2.4a.1	transcript_NIC58.9467.1
OG0011808	transcript_C54G10.2a.1	transcript_NIC58.9431.1
OG0011809	transcript_C54G10.3b.1	transcript_NIC58.9430.1
OG0011810	transcript_C54G10.4b.1	transcript_NIC58.9429.3
OG0011811	transcript_C47E8.9a.1	transcript_NIC58.9419.1
OG0011812	transcript_C47E8.1.1	transcript_NIC58.9420.1
OG0011813	transcript_C47E8.3.1	transcript_NIC58.9421.1
OG0011814	transcript_C47E8.4a.1	transcript_NIC58.9422.1
OG0011815	transcript_C47E8.6.1	transcript_NIC58.9425.1
OG0011816	transcript_C47E8.7.1	transcript_NIC58.9426.1
OG0011817	transcript_R08A2.5b.1	transcript_NIC58.9418.2
OG0011818	transcript_R08A2.7.1	transcript_NIC58.9411.1
OG0011819	transcript_Y50E8A.3.1	transcript_NIC58.9412.1
OG0011820	transcript_Y50E8A.4a.1	transcript_NIC58.9413.4
OG0011821	transcript_Y50E8A.6.1	transcript_NIC58.9414.1
OG0011822	transcript_Y50E8A.7.1	transcript_NIC58.9416.1
OG0011823	transcript_C48G7.3a.1	transcript_NIC58.9407.2
OG0011824	transcript_W06A7.2b.1	transcript_NIC58.9406.1
OG0011825	transcript_W06A7.4a.1	transcript_NIC58.9405.1
OG0011826	transcript_W06A7.3f.1	transcript_NIC58.9404.4
OG0011827	transcript_ZC412.1a.1	transcript_NIC58.9403.1
OG0011828	transcript_ZC412.3b.1	transcript_NIC58.9399.4
OG0011829	transcript_ZC412.10.1	transcript_NIC58.9396.1
OG0011831	transcript_H12D21.10a.1	transcript_NIC58.9393.1
OG0011832	transcript_H12D21.9b.1	transcript_NIC58.9392.1
OG0011833	transcript_H12D21.11.1	transcript_NIC58.9390.1
OG0011834	transcript_W09D12.1a.1	transcript_NIC58.9389.1
OG0011835	transcript_C30G7.2b.1	transcript_NIC58.9386.1
OG0011836	transcript_C30G7.1.1	transcript_NIC58.9385.2
OG0011837	transcript_F02D8.5.1	transcript_NIC58.9384.1
OG0011838	transcript_F02D8.1.1	transcript_NIC58.9383.1
OG0011839	transcript_F02D8.2.1	transcript_NIC58.9382.1
OG0011840	transcript_F02D8.3.1	transcript_NIC58.9381.1
OG0011841	transcript_F02D8.4.1	transcript_NIC58.9380.1
OG0011842	transcript_T01C3.1.1	transcript_NIC58.9379.1
OG0011843	transcript_T01C3.2.1	transcript_NIC58.9378.1
OG0011844	transcript_T01C3.4.1	transcript_NIC58.9377.1
OG0011845	transcript_T01C3.7.2	transcript_NIC58.9375.4
OG0011846	transcript_T01C3.8a.1	transcript_NIC58.9374.3
OG0011847	transcript_T01C3.10a.1	transcript_NIC58.9371.1
OG0011848	transcript_F14H8.6b.2	transcript_NIC58.9370.2
OG0011849	transcript_F14H8.8.1	transcript_NIC58.9369.1
OG0011850	transcript_C25D7.3.1	transcript_NIC58.9367.1
OG0011851	transcript_C25D7.5.2	transcript_NIC58.9366.1
OG0011852	transcript_C25D7.16.1	transcript_NIC58.9364.1
OG0011853	transcript_C25D7.6.1	transcript_NIC58.9363.1
OG0011854	transcript_C25D7.15a.1	transcript_NIC58.9362.1
OG0011855	transcript_C25D7.7.1	transcript_NIC58.9361.1
OG0011856	transcript_C25D7.8.1	transcript_NIC58.9360.1
OG0011857	transcript_C01G10.12.1	transcript_NIC58.9359.1
OG0011858	transcript_C01G10.11f.1	transcript_NIC58.9358.2
OG0011859	transcript_C01G10.10a.1	transcript_NIC58.9357.1
OG0011860	transcript_C01G10.9.1	transcript_NIC58.9356.1
OG0011861	transcript_C01G10.8.1	transcript_NIC58.9355.1
OG0011862	transcript_C01G10.7.1	transcript_NIC58.9354.1
OG0011863	transcript_C01G10.16.1	transcript_NIC58.9351.1
OG0011864	transcript_K08F9.4.1	transcript_NIC58.9654.1
OG0011865	transcript_Y75B12B.11.1	transcript_NIC58.10295.1
OG0011866	transcript_Y75B12B.6.1	transcript_NIC58.10297.1
OG0011867	transcript_T06E6.1.1	transcript_NIC58.10654.1
OG0011868	transcript_T06E6.2a.1	transcript_NIC58.10653.1
OG0011869	transcript_T23F1.5.1	transcript_NIC58.9782.1
OG0011870	transcript_T23F1.6.1	transcript_NIC58.9783.1
OG0011871	transcript_T23F1.7b.1	transcript_NIC58.9784.2
OG0011872	transcript_C06B8.7.1	transcript_NIC58.10278.2
OG0011873	transcript_F21A3.7a.1	transcript_NIC58.10262.1
OG0011874	transcript_F21A3.3.1	transcript_NIC58.10263.1
OG0011875	transcript_F21A3.4.1	transcript_NIC58.10250.1
OG0011876	transcript_F21A3.6.1	transcript_NIC58.10249.1
OG0011877	transcript_F28F8.1.1	transcript_NIC58.10247.1
OG0011878	transcript_F28F8.2.1	transcript_NIC58.10246.1
OG0011879	transcript_F28F8.3.1	transcript_NIC58.10245.1
OG0011880	transcript_F28F8.6.1	transcript_NIC58.10244.1
OG0011883	transcript_F53E4.1d.1	transcript_NIC58.9602.2
OG0011884	transcript_Y6E2A.4.2	transcript_NIC58.9327.1
OG0011885	transcript_Y6E2A.8.1	transcript_NIC58.9329.1
OG0011886	transcript_Y6E2A.10.1	transcript_NIC58.9331.1
OG0011887	transcript_F57A10.3.1	transcript_NIC58.9873.1
OG0011888	transcript_F57A10.4.1	transcript_NIC58.9856.2
OG0011889	transcript_T06C12.7.1	transcript_NIC58.9824.1
OG0011890	transcript_F36G9.3a.1	transcript_NIC58.10636.1
OG0011891	transcript_F36G9.7.1	transcript_NIC58.10121.1
OG0011892	transcript_T10C6.4.1	transcript_NIC58.10013.1
OG0011893	transcript_T10C6.5.1	transcript_NIC58.10014.1
OG0011894	transcript_F11A5.15.1	transcript_NIC58.10125.1
OG0011895	transcript_F21H7.2.2	transcript_NIC58.11667.1
OG0011897	transcript_T13F3.6.1	transcript_NIC58.10110.1
OG0011898	transcript_T13F3.7.1	transcript_NIC58.10109.1
OG0011899	transcript_F28G4.1.1	transcript_NIC58.10106.1
OG0011900	transcript_F57G8.7.1	transcript_NIC58.10089.1
OG0011901	transcript_W08G11.4.1	transcript_NIC58.10077.1
OG0011902	transcript_W08G11.3c.1	transcript_NIC58.10076.1
OG0011903	transcript_F13A7.1.1	transcript_NIC58.10081.1
OG0011904	transcript_F13A7.14.1	transcript_NIC58.9830.1
OG0011905	transcript_F26D2.2.1	transcript_NIC58.5042.1
OG0011906	transcript_Y32B12B.2a.1	transcript_NIC58.9774.3
OG0011907	transcript_T03E6.7a.1	transcript_NIC58.9673.3
OG0011909	transcript_Y70C5A.2.1	transcript_NIC58.9683.1
OG0011910	transcript_W06G6.3.1	transcript_NIC58.9689.1
OG0011912	transcript_F14F8.9.1	transcript_NIC58.9702.1
OG0011913	transcript_T25E12.5.1	transcript_NIC58.5167.1
OG0011914	transcript_T25E12.4f.1	transcript_NIC58.9920.2
OG0011915	transcript_W06H3.2a.1	transcript_NIC58.9893.1
OG0011916	transcript_Y102A5A.1.1	transcript_NIC58.9891.1
OG0011917	transcript_T20B3.1b.1	transcript_NIC58.9890.1
OG0011918	transcript_T20B3.2.1	transcript_NIC58.9887.1
OG0011920	transcript_F09C6.16.1	transcript_NIC58.10312.1
OG0011921	transcript_Y102A5C.18.1	transcript_NIC58.10243.1
OG0011925	transcript_F59A1.10.1	transcript_NIC58.10759.1
OG0011927	transcript_F59A1.4.1	transcript_NIC58.10758.1
OG0011928	transcript_F59A1.15.1	transcript_NIC58.10722.1
OG0011929	transcript_F59A1.16.1	transcript_NIC58.10723.1
OG0011930	transcript_F59A1.6.1	transcript_NIC58.10724.1
OG0011931	transcript_W06D12.2.1	transcript_NIC58.10761.1
OG0011932	transcript_W06D12.1.1	transcript_NIC58.10762.1
OG0011933	transcript_R12G8.2.1	transcript_NIC58.10725.1
OG0011934	transcript_Y59A8A.3.1	transcript_NIC58.10735.3
OG0011935	transcript_Y59A8A.1.1	transcript_NIC58.10734.2
OG0011936	transcript_Y59A8A.2.1	transcript_NIC58.10733.1
OG0011937	transcript_C06H5.6a.2	transcript_NIC58.10732.1
OG0011938	transcript_C06H5.7.1	transcript_NIC58.10736.1
OG0011939	transcript_E01B7.2.1	transcript_NIC58.10737.5
OG0011940	transcript_Y59A8B.1a.1	transcript_NIC58.10741.1
OG0011941	transcript_Y59A8B.23a.1	transcript_NIC58.10743.1
OG0011942	transcript_Y59A8B.22a.1	transcript_NIC58.10744.1
OG0011943	transcript_Y59A8B.21b.1	transcript_NIC58.10745.3
OG0011944	transcript_Y59A8B.20.1	transcript_NIC58.10746.1
OG0011945	transcript_Y59A8B.6.1	transcript_NIC58.10747.1
OG0011946	transcript_Y59A8B.10d.1	transcript_NIC58.10749.1
OG0011947	transcript_Y59A8B.13a.1	transcript_NIC58.10739.1
OG0011948	transcript_Y59A8B.14a.1	transcript_NIC58.10740.2
OG0011950	transcript_B0462.4.1	transcript_NIC58.10415.1
OG0011951	transcript_C08E8.10.1	transcript_NIC58.10416.1
OG0011952	transcript_C08E8.3.1	transcript_NIC58.10418.1
OG0011954	transcript_Y51A2D.18.1	transcript_NIC58.10581.1
OG0011955	transcript_Y51A2D.19i.1	transcript_NIC58.10582.1
OG0011956	transcript_Y51A2D.7b.1	transcript_NIC58.10566.2
OG0011957	transcript_Y51A2D.11.1	transcript_NIC58.10571.2
OG0011958	transcript_Y51A2D.21.1	transcript_NIC58.10572.1
OG0011959	transcript_Y51A2D.13b.1	transcript_NIC58.10564.1
OG0011960	transcript_Y51A2D.15a.1	transcript_NIC58.10563.1
OG0011961	transcript_Y69H2.15.1	transcript_NIC58.10561.3
OG0011962	transcript_Y69H2.3j.1	transcript_NIC58.10558.1
OG0011963	transcript_Y69H2.10a.1	transcript_NIC58.10559.1
OG0011964	transcript_Y69H2.17.1	transcript_NIC58.10557.1
OG0011965	transcript_Y69H2.6.1	transcript_NIC58.10555.2
OG0011966	transcript_Y69H2.7b.1	transcript_NIC58.10556.1
OG0011967	transcript_Y17D7B.3.1	transcript_NIC58.10535.1
OG0011968	transcript_Y17D7B.2.1	transcript_NIC58.10536.1
OG0011970	transcript_C54E10.6.1	transcript_NIC58.10532.1
OG0011971	transcript_C54E10.2a.1	transcript_NIC58.10450.1
OG0011972	transcript_Y80D3A.1.1	transcript_NIC58.10471.2
OG0011973	transcript_Y80D3A.2a.1	transcript_NIC58.10468.3
OG0011974	transcript_Y80D3A.5.1	transcript_NIC58.10475.1
OG0011975	transcript_Y80D3A.7a.1	transcript_NIC58.10474.1
OG0011976	transcript_Y80D3A.9.1	transcript_NIC58.10467.2
OG0011977	transcript_Y39B6A.43b.1	transcript_NIC58.10466.1
OG0011978	transcript_Y39B6A.41.1	transcript_NIC58.10465.1
OG0011979	transcript_Y39B6A.40a.1	transcript_NIC58.10463.1
OG0011980	transcript_Y39B6A.39a.1	transcript_NIC58.10464.1
OG0011981	transcript_Y39B6A.38.1	transcript_NIC58.10457.1
OG0011982	transcript_Y39B6A.37.1	transcript_NIC58.10458.2
OG0011983	transcript_Y39B6A.36.1	transcript_NIC58.10459.1
OG0011984	transcript_Y39B6A.35.1	transcript_NIC58.10460.1
OG0011985	transcript_Y39B6A.33.1	transcript_NIC58.10461.1
OG0011986	transcript_Y39B6A.25.1	transcript_NIC58.10455.1
OG0011987	transcript_Y39B6A.19a.1	transcript_NIC58.10454.2
OG0011988	transcript_Y39B6A.16.1	transcript_NIC58.10487.1
OG0011989	transcript_Y39B6A.14.1	transcript_NIC58.10488.2
OG0011990	transcript_Y39B6A.13.1	transcript_NIC58.10489.1
OG0011991	transcript_Y39B6A.12b.1	transcript_NIC58.10485.2
OG0011992	transcript_Y39B6A.11.1	transcript_NIC58.10486.2
OG0011993	transcript_Y39B6A.9.1	transcript_NIC58.10492.1
OG0011994	transcript_Y39B6A.8.1	transcript_NIC58.10483.1
OG0011995	transcript_Y39B6A.7.1	transcript_NIC58.10484.1
OG0011996	transcript_Y39B6A.6.1	transcript_NIC58.10496.2
OG0011997	transcript_Y39B6A.48a.1	transcript_NIC58.10497.2
OG0011998	transcript_Y39B6A.3b.1	transcript_NIC58.10499.1
OG0011999	transcript_Y39B6A.2a.1	transcript_NIC58.10498.1
OG0012000	transcript_Y39B6A.1.1	transcript_NIC58.10510.2
OG0012003	transcript_C14B4.2.2	transcript_NIC58.10620.2
OG0012004	transcript_Y43F8A.3a.1	transcript_NIC58.10619.1
OG0012005	transcript_Y43F8A.5.1	transcript_NIC58.10626.1
OG0012006	transcript_Y43F8B.11.1	transcript_NIC58.10649.3
OG0012007	transcript_Y43F8B.3d.1	transcript_NIC58.10776.3
OG0012008	transcript_Y43F8B.4b.1	transcript_NIC58.10777.1
OG0012009	transcript_Y43F8B.2a.1	transcript_NIC58.10778.8
OG0012010	transcript_Y43F8B.1d.1	transcript_NIC58.10779.1
OG0012011	transcript_Y43F8B.20.1	transcript_NIC58.10622.1
OG0012012	transcript_B0399.1a.1	transcript_NIC58.10774.7
OG0012013	transcript_Y43F8C.2.1	transcript_NIC58.10773.1
OG0012014	transcript_Y43F8C.3.1	transcript_NIC58.10771.5
OG0012015	transcript_Y43F8C.4.1	transcript_NIC58.10772.1
OG0012016	transcript_Y43F8C.6b.1	transcript_NIC58.10770.2
OG0012017	transcript_Y43F8C.7.1	transcript_NIC58.10769.2
OG0012018	transcript_Y43F8C.8.1	transcript_NIC58.10768.1
OG0012019	transcript_Y43F8C.10a.1	transcript_NIC58.10767.1
OG0012020	transcript_Y43F8C.11.1	transcript_NIC58.10766.1
OG0012021	transcript_Y43F8C.13.1	transcript_NIC58.10764.1
OG0012022	transcript_Y116F11A.6.1	transcript_NIC58.10763.1
OG0012023	transcript_Y116F11B.12a.2	transcript_NIC58.10384.1
OG0012024	transcript_Y60A3A.14.1	transcript_NIC58.10387.1
OG0012025	transcript_Y60A3A.10.2	transcript_NIC58.10386.1
OG0012026	transcript_Y60A3A.1.1	transcript_NIC58.10573.1
OG0012027	transcript_Y60A3A.23.1	transcript_NIC58.10574.1
OG0012028	transcript_Y60A3A.21b.1	transcript_NIC58.10575.1
OG0012029	transcript_Y113G7A.5.1	transcript_NIC58.10576.1
OG0012030	transcript_Y113G7A.16.1	transcript_NIC58.10577.1
OG0012031	transcript_Y113G7A.6a.1	transcript_NIC58.10578.6
OG0012032	transcript_Y113G7A.8b.1	transcript_NIC58.10579.1
OG0012033	transcript_Y113G7A.3.1	transcript_NIC58.10585.2
OG0012034	transcript_Y113G7A.4a.1	transcript_NIC58.10565.2
OG0012035	transcript_Y113G7A.11.1	transcript_NIC58.10587.1
OG0012036	transcript_Y113G7A.14.1	transcript_NIC58.10588.2
OG0012037	transcript_Y113G7B.11.1	transcript_NIC58.10612.1
OG0012038	transcript_Y113G7B.15.1	transcript_NIC58.10608.1
OG0012039	transcript_Y113G7B.18b.1	transcript_NIC58.10603.2
